Operation Name,Total Floor Area,,Avg hrs/wk,Electricity,,Natural Gas,,"GHG Emissions
(Kg)"
Viewmount Park Tennis,1916,Square feet,100,62789.60351,kWh,0,Cubic meter,"2,763"
Victoria Park Transfer Station,83959,Square feet,70,951965.6439,kWh,101402.1406,Cubic meter,"233,537"
Victoria Village,5382,Square feet,70,58074.49285,kWh,11217.35294,Cubic meter,"23,756"
W Acres Senior Ctr,4994,Square feet,100,20444.2572,kWh,10337.20853,Cubic meter,"20,437"
Wallace-Emerson C.C,51882,Square feet,100,677655.7,kWh,69436.84171,Cubic meter,"161,052"
Warden Hilltop C.C.,25995,Square feet,100,483138.23,kWh,20819.39425,Cubic meter,"60,607"
Warden Ave Storm PS,462,Square feet,168,42765.40437,kWh,0,Cubic meter,"1,882"
Woodbine Beach Park,7535,Square feet,100,61448.25907,kWh,0,Cubic meter,"2,704"
Woodbine Childcare Centre,4801,Square feet,100,65629.98614,kWh,495.051282,Cubic meter,"3,823"
Wesburn Manor,150867,Square feet,168,2143023.188,kWh,446745.1395,Cubic meter,"938,641"
Woburn Park,0,Square feet,100,3693.925356,kWh,0,Cubic meter,163
Woburn Ave Playground,0,Square feet,100,729.3688,kWh,0,Cubic meter,32
Donald Summerville Olympic Pool,27050,Square feet,100,410868.8861,kWh,52316.67742,Cubic meter,"116,957"
Willowridge Childcare Centre,4844,Square feet,100,87478.7833,kWh,15304.63839,Cubic meter,"32,775"
Wilket Creek Park,0,Square feet,100,55218.02917,kWh,0,Cubic meter,"2,430"
Woodward & Highland,0,Square feet,168,2816.843629,kWh,0,Cubic meter,124
Willowdale Lawn Bowling,2293,Square feet,100,46255.65827,kWh,10733.85706,Cubic meter,"22,322"
West Deane Pool (outdoor),1098,Square feet,100,31185.19471,kWh,5802.119865,Cubic meter,"12,338"
Western District Office,4844,Square feet,70,29090.36565,kWh,14828.48657,Cubic meter,"29,306"
West Rouge C.C,24402,Square feet,100,245971.1222,kWh,48312,Cubic meter,"102,132"
West Scarborough N.C,25198,Square feet,100,290494.7907,kWh,123030.9867,Cubic meter,"245,310"
Westwood Park,0,Square feet,100,3772.673283,kWh,0,Cubic meter,166
Westway Rink (outdoor),3714,Square feet,100,213572.2126,kWh,16068.58862,Cubic meter,"39,767"
William Goodwin House,1744,Square feet,100,31629.29295,kWh,5744.774253,Cubic meter,"12,249"
Westgrove Pool (outdoor),1055,Square feet,100,238105.8963,kWh,13024.08882,Cubic meter,"35,092"
Whitlam Warehouse,24865,Square feet,100,64103.88836,kWh,48065.95569,Cubic meter,"93,665"
W.H. Johnston Pumping Station,1744,Square feet,168,2673550.99,kWh,0,Cubic meter,"117,636"
West Humber Parkland,1163,Square feet,100,30288.36093,kWh,0,Cubic meter,"1,333"
Wards Island Buildings,0,Square feet,100,11606.84955,kWh,7723.72852,Cubic meter,"15,109"
William H. Bolton Arena,22174,Square feet,100,798707.5798,kWh,0,Cubic meter,"35,143"
Willowdale Park Tennis,0,Square feet,100,6676.403931,kWh,0,Cubic meter,294
Winchester Park North,0,Square feet,100,1854.936571,kWh,0,Cubic meter,82
Ward's Island Sewage Pumping Station,0,Square feet,168,3510.321073,kWh,0,Cubic meter,154
Wirral Crt Sewage Pumping Station,0,Square feet,168,67165.13912,kWh,0,Cubic meter,"2,955"
Withrow Park,6835,Square feet,100,6343.791239,kWh,15618.32821,Cubic meter,"29,798"
Wellesley Jarvis Office,52108,Square feet,70,1344964.98,kWh,0,Cubic meter,"59,178"
Wellesley Park,23000,Square feet,100,12344.28947,kWh,0,Cubic meter,543
Wanless Park,0,Square feet,100,59208.5001,kWh,148.857142,Cubic meter,"2,887"
Wigmore Park,0,Square feet,100,10580.43962,kWh,0,Cubic meter,466
Woodview Park,5360,Square feet,70,54209.23748,kWh,5220.485867,Cubic meter,"12,252"
Withrow Park Ice Rink,452,Square feet,100,278615.0009,kWh,0,Cubic meter,"12,259"
WPC Service Chambers,0,Square feet,168,344766.4821,kWh,0,Cubic meter,"15,170"
Women's Residence,28255,Square feet,168,527694.6728,kWh,58488.99733,Cubic meter,"133,763"
Water Revenue Office,14768,Square feet,70,179134.3074,kWh,17068.98613,Cubic meter,"40,142"
West Rouge Sewage Pumping Station,3229,Square feet,168,222151.86,kWh,0,Cubic meter,"9,775"
Woodside Square,9795,Square feet,70,149054.3661,kWh,19793,Cubic meter,"43,967"
WS Service Chambers,0,Square feet,168,193403.9296,kWh,0,Cubic meter,"8,510"
Western Services Yard,4133,Square feet,70,22883.84095,kWh,10493.84114,Cubic meter,"20,840"
Weston,11948,Square feet,70,173659.4371,kWh,18059.57868,Cubic meter,"41,774"
Weston Park,3250,Square feet,100,58856.75199,kWh,29235,Cubic meter,"57,844"
West Toronto Pumping Station,7739,Square feet,168,6772784.97,kWh,0,Cubic meter,"298,003"
Wishing Well Park,0,Square feet,100,54690.05824,kWh,0,Cubic meter,"2,406"
Wychwood,6383,Square feet,70,117825.6088,kWh,11220.69091,Cubic meter,"26,391"
Wellington Yard & Office,2164,Square feet,70,48228.35608,kWh,0,Cubic meter,"2,122"
Wellington Yard & Storage,21269,Square feet,70,25360.05854,kWh,6827.402017,Cubic meter,"14,020"
York Civic Center,72915,Square feet,70,1472576.681,kWh,140452.9216,Cubic meter,"330,249"
York Mills Valley Park,0,Square feet,100,44922.53878,kWh,0,Cubic meter,"1,977"
Yorkville,9052,Square feet,70,198504.2268,kWh,28577.85667,Cubic meter,"62,746"
Yonge & Eglinton Water Mtr 31,0,Square feet,168,509.327257,kWh,0,Cubic meter,22
David Appleton Community Centre,2906,Square feet,100,63974.47173,kWh,7598.942353,Cubic meter,"17,177"
York Mills Arena,23573,Square feet,100,406138.3307,kWh,28223.30667,Cubic meter,"71,212"
York Woods,42173,Square feet,70,784709.5547,kWh,58083.09425,Cubic meter,"144,304"
Zion Methodist Church,2002,Square feet,100,14181.77016,kWh,6837.478023,Cubic meter,"13,547"
Zooview Park,0,Square feet,100,2651.084655,kWh,0,Cubic meter,117
Zion School House,1582,Square feet,100,19921.56985,kWh,4767.584092,Cubic meter,"9,887"
Casa Loma,121374,Square feet,100,1062313.29,kWh,15992.41704,Cubic meter,"76,967"
Disco Yard,131976,Square feet,70,866102.4956,kWh,211128.8237,Cubic meter,"437,142"
Dyas Road,102516,Square feet,70,1802407.786,kWh,106696.1401,Cubic meter,"280,962"
Wedgewood Pool and Rink,2648,Square feet,100,176410.3303,kWh,17118.81281,Cubic meter,"40,117"
West Mall Rink and Pool,9192,Square feet,100,343172.7118,kWh,43833.06699,Cubic meter,"97,944"
Westmount Park and Pool,1195,Square feet,100,2090.916835,kWh,9923,Cubic meter,"18,846"
